Id,duration
1,2.66685227508703
2,7.74544136768002
3,3.47819092262313
4,5.03363531834014
5,4.46836508951149
6,7.04000475129232
7,6.72782365388093
8,5.58193385546709
9,5.90859913117016
10,6.49525644254665
11,5.43843543937275
12,8.36763849285291
13,2.66664730659305
14,5.6638104187036
15,3.20770474045325
16,5.31639696716416
17,2.26724366679098
18,6.03471353833395
19,5.70795742978468
20,5.60534513261385
21,2.30817249119907
22,3.26052631230576
23,4.59060942250548
24,2.53199715846374
25,7.43806320041403
26,6.04065057343419
27,3.45178766080368
28,5.98695190308257
29,3.57821082462383
30,4.198795585614
31,4.36236255421288
32,6.06522446466168
33,2.99440162423298
34,6.13991437061534
35,2.38152443859457
36,3.41054024229018
37,3.24178750621844
38,2.21741918138769
39,6.84901818564402
40,9.07103982797571
41,6.37742440912915
42,6.43386881185431
43,3.12880136448603
44,6.54717331071972
45,3.77141093921455
46,3.91371148797466
47,2.92677729539276
48,3.55267940653936
49,5.81581980877753
50,3.76961479457072
51,2.94560518473893
52,3.50140321342009
53,3.08850975194284
54,4.52254820384117
55,3.03034214077709
56,4.07405513789788
57,5.22459785677761
58,2.87741212437446
59,7.97336900411463
60,5.67252140700889
61,6.22650247838999
62,7.26283337952129
63,3.44671708383874
64,2.79132679829562
65,6.03138503376152
66,2.26297083216711
67,8.4908550994151
68,6.79627524371808
69,3.35938068587281
70,3.61426324936754
71,9.39878540223488
72,2.40643637051959
73,3.61716293712255
74,2.53391852190827
75,3.67243702073856
76,4.75561787080981
77,5.60379914996427
78,2.72239271649464
79,5.15116920574367
80,5.28329519488374
81,4.57209451700257
82,3.1977095536283
83,3.35368187439112
84,5.76498816793408
85,3.97049922023222
86,4.4771907500544
87,4.53185960274085
88,5.63533848339965
89,5.07309406116466
90,6.78090706360954
91,2.8981824644317
92,6.08703244466365
93,2.0094531347055
94,6.03985181124218
95,7.08340881069229
96,2.5805874511604
97,5.33871679545409
98,5.25213466369441
99,2.73695347540037
100,5.19789212791687
101,7.97317199009558
102,3.81503814352646
103,4.08179177447431
104,3.30262391232229
105,4.22927181108285
106,5.33002738923547
107,3.15939830810481
108,4.86704105802915
109,3.58995270154931
110,4.43990410916524
111,5.42769968076586
112,9.8290568686828
113,2.21741918138769
114,5.78983627578756
115,6.19538293806443
116,5.92522715075717
117,5.96250741336848
118,3.5756735597033
119,6.22829206482711
120,3.12961130488744
121,3.34145393004008
122,2.97899492707966
123,2.89542758882651
124,5.6903131341062
125,2.25941644622299
126,4.5728036345801
127,3.30407012433333
128,3.05883747988418
129,2.55694057994018
130,5.51393082597746
131,6.27778511591229
132,3.04925420330499
133,4.77946881465174
134,5.05033080166454
135,7.11549863985088
136,4.77480390637272
137,2.84752993346884
138,6.88844963370919
139,3.15603353420454
140,4.96364806081385
141,5.49171173067411
142,3.52040918505082
143,2.3457041824348
144,4.03801232518897
145,4.0663014383928
146,2.79701964609732
147,4.69692754774838
148,7.32555822896965
149,3.4897448567124
150,10.5531743796941
151,9.67693767342771
152,2.47540255933887
153,5.12068898722506
154,5.88200140211053
155,3.5700162318161
156,5.80855222140108
157,4.81045488621604
158,10.3651636942257
159,3.55452712115373
160,3.48763560098206
161,6.47634863197433
162,5.94024570689731
163,3.33601567162813
164,3.68193913242028
165,5.37875720894235
166,4.00079478149796
167,2.47577549476185
168,4.7298888790637
169,6.03514706158044
170,3.37162418230523
171,5.89240482540033
172,2.32424435683768
173,4.35911522653711
174,5.43426629041743
175,5.81773662664457
176,6.58360118174575
177,3.83967058109026
178,4.3977985789969
179,2.80065643715958
180,3.59990689799768
181,3.12889841168225
182,3.2951883776642
183,2.43429136390035
184,2.31341911213789
185,9.54298796086953
186,1.68708697680954
187,5.92522715075717
188,3.86538559313529
189,3.56599008898865
190,5.19030812073303
191,1.64126397846332
192,3.08571534115198
193,2.6423050025123
194,3.67527271575455
195,2.20886531334635
196,2.57097796107353
197,9.63300446354611
198,3.97888389301554
199,5.93592994724524
200,6.72698747331083
