"Id","duration"
1,2.83033599155337
2,7.24042151459073
3,2.99397585557942
4,4.61784436752701
5,3.64519179166532
6,6.43342337861237
7,6.16949592951693
8,6.23329951210414
9,4.34649118818934
10,4.90888245404371
11,3.84435168679398
12,7.13142790363643
13,3.30118658395189
14,4.90489945590064
15,2.82952707853704
16,6.03844336852289
17,2.39411034501719
18,6.30046690666069
19,5.63918070173406
20,3.98868481856712
21,2.49771522215759
22,3.94163790517264
23,3.34161292580797
24,2.85532151110354
25,5.34565596991414
26,5.11517255831914
27,3.50515227901723
28,4.77067106149789
29,4.16358331547173
30,2.98435948558734
31,3.0826068412848
32,4.63784933173912
33,2.94720451745728
34,4.61709169067551
35,2.33665972586136
36,3.56050473240267
37,3.82593892225398
38,2.23739392201409
39,5.77491849932782
40,7.23646790142489
41,6.45251102337264
42,5.6788960366803
43,3.40155468760911
44,7.68253784195313
45,3.26035027938225
46,2.22354785185931
47,3.13987191232959
48,4.33685558190446
49,3.45219497677535
50,3.27200741440211
51,3.47987355642274
52,4.1605438565733
53,3.64181630059917
54,3.56864810469847
55,2.44765915622073
56,4.43471088609983
57,5.20968675192946
58,3.01483478418747
59,6.16249059962936
60,4.29869757125283
61,5.59805390213595
62,6.37286582854536
63,3.94682852835553
64,3.52544570748898
65,6.30005257898661
66,2.11399342199759
67,6.75633249679548
68,6.64512014075387
69,3.80462719861195
70,4.62481538128361
71,8.96555841938663
72,2.98924392988445
73,2.80910891668251
74,2.10782808758704
75,3.90711463761324
76,2.99925186951629
77,6.21714361179312
78,2.4614644011999
79,3.93254538745423
80,3.7696874583225
81,3.73527927164311
82,3.6437299509754
83,2.83879397460964
84,6.04007678501931
85,3.94637189576595
86,3.50504236465302
87,3.61788190458077
88,5.33399316708779
89,2.78174454680645
90,6.19035961906987
91,2.89506723455948
92,7.49624588279626
93,2.69803085676626
94,5.44325079665526
95,7.75590862476819
96,2.24358274225524
97,5.56680559390264
98,5.0179472234985
99,3.26351732087202
100,4.27590346838844
101,5.96400958751944
102,2.32890039730564
103,3.24867378273008
104,3.74518623359299
105,3.04388839563311
106,3.78968633173195
107,3.68095047744375
108,3.70475622930789
109,2.68676217981281
110,4.00658364950331
111,6.43768407164037
112,9.32799785314807
113,2.23739392201409
114,5.45344790951302
115,4.1123251311211
116,6.2679894479953
117,4.09664031392681
118,2.98253779052897
119,5.72413775786207
120,3.10469822134716
121,3.48492463747619
122,3.36679180913483
123,2.85096414749006
124,3.2453240797539
125,2.70868421486114
126,4.30443870795994
127,3.61722846440475
128,3.22924443373549
129,2.65347091224809
130,6.34128374703304
131,5.7038385628564
132,3.72879987165366
133,3.51230877268265
134,3.68388233053587
135,6.84972310205951
136,3.49276279062616
137,3.20199981262229
138,6.20401982520018
139,2.22452780574089
140,5.15662798494309
141,6.3727363740052
142,3.56776975188233
143,2.07741463788603
144,4.24023806997788
145,4.506522505162
146,3.08751478933459
147,3.90606104373272
148,6.57822711172993
149,3.00905648670694
150,7.59684576161724
151,7.62734155153189
152,2.68938506501763
153,3.66670565438518
154,6.16457247708609
155,3.98377691011553
156,4.82247575964375
157,3.57980719993171
158,8.13959990122497
159,3.36029556416996
160,3.87457646391057
161,7.02974292696975
162,3.93481774147549
163,3.9558100485672
164,3.58135724271369
165,5.32202514096268
166,4.3593884536597
167,3.19138560430711
168,3.94058702721482
169,4.52735329168163
170,3.76927470092501
171,4.90187819476821
172,2.11819929412212
173,3.73053289479447
174,4.16869176203105
175,6.3684049930459
176,5.69493365542429
177,3.09274199034881
178,3.44058423968683
179,2.71034086954692
180,4.59605119300508
181,2.78032827172087
182,3.55302509558157
183,2.62640504062231
184,2.48852902810309
185,8.33396963725962
186,2.20940973972337
187,6.2679894479953
188,3.43107873233541
189,3.83049292552102
190,3.57841880947846
191,2.21645412133552
192,3.01287569516434
193,3.08615096963015
194,3.57980719993171
195,2.35260072420213
196,2.60821683052539
197,7.87733297970558
198,3.02431246877163
199,6.00649935070378
200,6.92585886626833
