"Id","duration"
1,2.8609389590879
2,7.24998143588786
3,2.96618934574023
4,4.5779519946441
5,3.73434134242714
6,6.47483926369119
7,6.21020605873952
8,6.1306520784094
9,4.34516290116374
10,4.86869035466638
11,3.82459410952965
12,7.12378983304968
13,3.24993362911895
14,5.00003769715109
15,2.91797460557609
16,6.00578557365043
17,2.45082468473708
18,6.17861924809511
19,5.72667251447888
20,4.00804533957438
21,2.50329161648216
22,3.8831867328554
23,3.4748789876942
24,2.79258592755785
25,4.95479793968325
26,5.02015203895632
27,3.48391398390581
28,4.78873110358093
29,4.04355288337118
30,2.92088426705957
31,3.03718312699747
32,4.62249145860541
33,2.91163953997859
34,4.48839864165219
35,2.29120130439533
36,3.59540740015816
37,3.85686255538524
38,2.26420090109054
39,5.47800876340544
40,7.27320486535484
41,6.46178805461869
42,5.68137616747435
43,3.38918718220334
44,7.68065470021123
45,3.2991382352082
46,2.32026134416279
47,3.16802015816567
48,4.44848440170541
49,3.59540107076421
50,3.38329177455599
51,3.55151947085502
52,4.23715742464104
53,3.65960589134737
54,3.422772914412
55,2.48616141064227
56,4.45002808927815
57,5.10733178273007
58,3.01272070224632
59,6.36679879707916
60,4.42069754653136
61,5.65080225152222
62,6.31216469886289
63,3.8188285779046
64,3.52800835060258
65,6.19091168451083
66,2.04923952015281
67,6.85511144480696
68,6.47120172114986
69,3.83216107319827
70,4.50235008821322
71,8.99311299448885
72,2.98960314046086
73,2.92590700972851
74,2.1585490775045
75,3.91074560054661
76,2.95537155327227
77,6.11002076237992
78,2.47952348482526
79,3.91258582561439
80,3.92501229254464
81,3.72771801750429
82,3.57512425644741
83,2.72092541025272
84,5.96352321717134
85,4.03379107286128
86,3.52567037036084
87,3.64939231002173
88,5.42967345240469
89,2.95640967301896
90,6.19060351374439
91,2.76425971188254
92,7.31083166886404
93,2.66592057505252
94,5.34342342813287
95,7.80686047171846
96,2.30303507078909
97,5.61098315227218
98,4.92465387012028
99,3.25320767256471
100,4.1363790905121
101,5.70402449653322
102,2.33415851730327
103,3.27680644528001
104,3.64978949313928
105,3.00179889056453
106,4.02021412064079
107,3.67633717209317
108,3.74568424557461
109,2.85800082700444
110,3.90938762431217
111,6.12720620514329
112,9.39162967893786
113,2.26420090109054
114,5.5232218586603
115,4.09056089054192
116,6.39802996106995
117,4.10658630402891
118,2.98440113474576
119,5.73492650524799
120,3.10214481692561
121,3.45613752826802
122,3.36667242569722
123,2.92337272115233
124,3.28796393417198
125,2.73205171310588
126,4.50504884648062
127,3.58519369734817
128,3.19078195091977
129,2.62799325264397
130,6.24339698825274
131,5.73475218347876
132,3.69576607120445
133,3.50901308003239
134,3.58636892741696
135,6.99319553735605
136,3.44964070362176
137,3.27451045536522
138,6.22990425728429
139,2.23079711935461
140,5.08843547968057
141,6.32629061603258
142,3.49672845650315
143,2.00917491156199
144,4.28195192388681
145,4.51030786728727
146,3.12351272530608
147,3.99081267137601
148,6.47628180524901
149,2.94238168902127
150,7.69062970143207
151,7.72693136199713
152,2.70874678439655
153,3.79217530220646
154,5.98836726380989
155,4.04353407329635
156,4.90433276846237
157,3.6693647385861
158,8.01948352096758
159,3.45741126715333
160,3.83575761173405
161,7.05541454564906
162,4.1937783263505
163,4.00432451616869
164,3.51739603160751
165,5.43837620729413
166,4.4625686482625
167,3.3307221283467
168,3.89634434982659
169,4.75845209325944
170,3.7403813426426
171,4.8996034241983
172,2.08764567485273
173,3.80548336712002
174,4.16169236017605
175,6.24736533172403
176,5.87502963396783
177,3.16865294273158
178,3.56442051517765
179,2.62554240782649
180,4.55165271474762
181,2.68820972604203
182,3.61955192404848
183,2.49966420056309
184,2.60011988990218
185,8.21926273004369
186,2.12778190175774
187,6.39802996106995
188,3.76908138463034
189,3.8524782267544
190,3.58886212447601
191,2.21542895058329
192,3.09529298925137
193,3.09980275366025
194,3.6693647385861
195,2.3585707075071
196,2.48688061708646
197,7.98890252296977
198,2.9738912101003
199,5.96893986367339
200,6.73120398323317
